,normalized_age,normalized_salary
0,0.6802672542242796,-0.01634235124987707
1,3.809518438642478,0.7984834812700092
2,-1.6613723957898987,-0.5776669509655612
3,-0.2573072541060864,-0.15555172507163811
4,0.6980174532952329,0.17456128595470471
5,2.4722649618370576,0.5673050456691022
6,0.2068475280378083,-0.027433765917567986
7,0.5672463565362535,0.08908340767516418
8,-0.34876904840186146,-0.23147121282208097
9,-1.451962756812932,-0.3729450658857801
10,1.111151612248613,0.5167464197595522
11,-1.2616805346909512,-0.38330962804852736
12,-2.4724216468179,-0.8087217322382667
13,-0.3182125450439171,-0.07944939174047805
14,2.4979099088304846,0.43446558652426825
15,0.6428762833236951,0.1357702652711778
16,-3.3673539959806758,-0.7035400125265595
17,0.2657932474767661,0.09733080257420729
18,2.0440457429334993,0.35792287144099244
19,-0.5139146759780705,-0.082188418489339
20,-2.4140304932042578,-0.46315187836488086
21,3.3163181718940424,0.9509371771552171
22,-0.7447263127390168,-0.1242645024693092
23,1.321733604914247,0.4362756783377567
24,-0.3616584763637468,0.07629367267020767
25,0.6577342463607454,0.24430765526307238
26,-2.0070747130081004,-0.4211723598920775
27,0.72816417990171,0.17415097104603255
28,0.5142022261576283,0.11433703685759578
29,-0.6166599821781348,-0.0816642570267589
30,-0.6112403746189202,-0.07657521983862142
31,-2.9346804239638504,-0.6091984127282253
32,-0.6830275915540451,-0.17845498870868007
33,0.786729834393816,0.34813273690691415
34,0.08830717285343621,0.1115079947567798
35,0.21927094828759813,-0.02131589191478942
36,-2.0992038946012093,-0.6078703965957912
37,-1.1641771545985324,-0.3141582004938802
38,-0.9840444300995063,-0.14446015098757803
39,0.09548108179056725,0.053621390104635444
40,1.531405027822118,0.4768455788600105
41,-2.6116142666712805,-0.6610637184839355
42,3.223011599251991,0.6095304510326733
43,-0.3058722208809965,-0.18984789144090544
44,1.7925679357829323,0.528855952923509
45,2.0781566196501267,0.5292957228502889
46,1.6602863620223116,0.3698281167857991
47,1.2011743859263118,0.2469926275593391
48,3.0359798396399196,0.7132981954902521
49,0.6833819178559928,0.14810453610751867
50,-2.2911904039421587,-0.727418694162604
51,1.6479744038686188,0.5148071831117779
52,3.3041560156037972,0.8947608147711331
53,-1.2706731794492883,-0.2576200265003284
54,2.5168751454385214,0.39991171392573127
55,1.540275919068155,0.17566196726749714
56,3.247110420268357,0.8501485497450838
57,1.3641758728538718,0.3477828954136961
58,-0.2635171582544181,-0.15672923401370847
59,1.5677513416630955,0.30747473159200267
60,-1.8689813439931307,-0.4774028693492408
61,2.2548560243679514,0.5007305412542066
62,-0.2543787185570403,0.009602969842068244
63,3.143748338414881,0.7832208465639006
64,0.6926851216098877,0.09575525879520064
65,0.9167236251960893,0.29269128396125854
66,0.054111949066397005,0.08016548937547809
67,1.1499366014090495,0.334157925816488
68,-0.3541078844825913,-0.14097858389269205
69,-1.8582045648418597,-0.47682527475836683
70,0.7469658921497128,0.3248824397763753
71,1.079553442716581,0.23734522521958967
72,1.6056151278837034,0.1394773173097713
73,1.89892768976295,0.538088737782757
74,-0.7846938281850052,-0.05304310087473149
75,2.912682626803923,0.6921612491922099
76,-1.4049455157203243,-0.2560999332587618
77,-1.1279130868155824,-0.2555460621022997
78,-1.8358835642178195,-0.54463619555602
79,-0.7442940760655379,-0.060381152656663384
80,3.2802044914888757,0.8216160665960248
81,0.14883711035482453,-0.05992158413849973
82,1.4354170598826301,0.46028874244363566
83,-2.6261108645219395,-0.5178869039720883
84,0.5388024402722443,0.007974065534709682
85,0.541837010003136,0.03540517879912658
86,-1.1067435086102497,-0.3460932985103279
87,1.1587106810787657,0.37606209149109726
88,-1.1722346221753408,-0.19547894468269614
89,0.029714570342596437,0.05254491396175701
90,-2.337417198810632,-0.5145811262418591
91,-3.7797853587815253,-0.8249994206064817
92,-2.723498014531471,-0.7033462073454179
93,0.08868063474365649,0.13130436564723483
94,2.6231248121914508,0.6911621378018257
95,0.45398647789361096,0.23610603871201802
96,-1.9857589461600356,-0.4633091172737294
97,-0.29162876307782176,-0.12094619854207463
98,1.3999570617383434,0.25222260646412586
99,2.2720975140418664,0.3182875848464879
100,-0.40694460187907483,-0.058833487236126206
101,1.1139483422284162,0.15213953270032782
102,-2.7488252753284184,-0.7107955703340929
103,-1.2546525456496707,-0.2927797512423819
104,-0.1668556623930285,-0.067252615761507
105,0.5392709658252135,0.03586939526726163
106,-0.7929124644511032,-0.26520043490527484
107,-0.6970844784443324,-0.06957525168919437
108,0.6445579504436391,0.1533627356081768
109,-0.07183715782309258,-0.24283375573334232
110,-0.5881690186889569,-0.04279821023047688
111,0.8185185054148857,0.23895218697399428
112,0.10754539014056391,0.17938449912459517
113,0.3947077615404688,0.07722176068357275
114,-0.4044669405512119,-0.035437084997866526
115,-0.8386438017157299,-0.054921862446624475
116,0.7072850786444234,0.220706166106242
117,1.3280367729069886,0.4280974838661886
118,-3.5189745425230052,-0.97744246445455
119,1.1507436595514173,0.22813734093428814
120,-0.675362084358956,-0.09516502317629616
121,-0.5062444949829381,-0.10582829400199578
122,-2.84920647076096,-0.6395002256272785
